age,churn,contract,country,customer_id,dependents,deviceprotection,discount_offered,gender,internetservice,last_activity,monthlycharges,multiplelines,onlinebackup,onlinesecurity,paperlessbilling,partner,paymentmethod,phoneservice,product_category,purchase_amount,region,satisfaction_score,seniorcitizen,streamingmovies,streamingtv,support_tickets_raised,techsupport,tenure,totalcharges,transaction_date,transaction_id,user_name,industry
44,1,,,SUBS_604,,,16.91000105420955,Female,,350.99999899124236,43.16000029938601,,,,,,PayPal,,,,West,,,,,2.9999999387805647,,58,,,,,Subscription
27,1,,,SUBS_3450,,,6.490001175266459,Female,,244.99999857520083,32.19999919789525,,,,,,Credit Card,,,,North,1.0000001303442831,,,,1.0000014567808218,,24,,,,,Subscription
44,0,,,SUBS_4147,,,9.8500001432269,Male,,29.999998883178627,65.46999958922588,,,,,,Credit Card,,,,West,,,,,1.999999213207397,,54,,,,,Subscription
58,1,,,SUBS_3534,,,18.530000870344672,Male,,105.99999779054687,33.25000028630497,,,,,,Credit Card,,,,South,0.9999998356398432,,,,1.0000016568736785,,8,,,,,Subscription
21,0,,,SUBS_3368,,,8.529999999512478,Female,,295.0000008695229,53.999999640414394,,,,,,Debit Card,,,,East,10.000000046370069,,,,1.9999992837908986,,26,,,,,Subscription
45,0,,,SUBS_3369,,,7.060000233478847,Female,,52.99999990710169,42.31999832748231,,,,,,PayPal,,,,North,8.999999861919303,,,,2.9999988528709673,,4,,,,,Subscription
51,0,,,SUBS_3798,,,8.470000702315014,Female,,199.00000062573488,44.24000011486573,,,,,,Credit Card,,,,West,5.999998131859288,,,,1.9999997900616908,,22,,,,,Subscription
40,1,,,SUBS_1793,,,6.480000761188899,Female,,356.99999959837453,33.310000627391624,,,,,,Debit Card,,,,South,5.000000264834686,,,,2.9999999686718866,,1,,,,,Subscription
39,0,,,SUBS_2862,,,18.440000428496532,Female,,225.99999774544423,54.929998435755735,,,,,,PayPal,,,,East,7.000001120739557,,,,4.000001079830305,,45,,,,,Subscription
24,0,,,SUBS_3477,,,9.710001597752449,Male,,143.0000004396545,60.839999706594995,,,,,,Debit Card,,,,West,,,,,3.0000000952983763,,51,,,,,Subscription
22,0,,,SUBS_3418,,,17.07000075541823,Male,,254.00000006691783,41.72000177880028,,,,,,Debit Card,,,,East,3.9999998684641382,,,,1.0000011597161087,,19,,,,,Subscription
20,0,,,SUBS_1646,,,15.060001372047823,Female,,247.99999920001636,44.15000040004783,,,,,,PayPal,,,,East,,,,,1.9999992968274765,,6,,,,,Subscription
66,1,,,SUBS_1206,,,15.980000115179475,Male,,107.00000072583822,34.3099983915252,,,,,,PayPal,,,,South,0.9999987369788385,,,,1.999999846734853,,20,,,,,Subscription
57,1,,,SUBS_3031,,,9.700000719315932,Male,,209.9999995546584,43.309997691721556,,,,,,PayPal,,,,South,6.999999447847289,,,,7.000000781966208,,29,,,,,Subscription
59,0,,,SUBS_2873,,,17.680000818969653,Male,,54.99999892415639,56.40000020612914,,,,,,Debit Card,,,,West,7.999998604116365,,,,-8.447098168233042e-08,,31,,,,,Subscription
25,0,,,SUBS_3073,,,9.529998712567743,Male,,0.9999999595486059,41.369998648792226,,,,,,Credit Card,,,,West,6.999999571756879,,,,1.999999974378735,,1,,,,,Subscription
51,0,,,SUBS_1855,,,8.18999986864443,Female,,280.000002565808,45.03000055958515,,,,,,Credit Card,,,,West,6.000000270966901,,,,1.0000007393734216,,22,,,,,Subscription
37,1,,,SUBS_4022,,,16.529999777427136,Male,,92.00000039668205,41.38999985161354,,,,,,Debit Card,,,,West,1.0000001927958015,,,,4.999999948909285,,57,,,,,Subscription
56,1,,,SUBS_4663,,,12.009999284241243,Female,,334.0000001013435,55.61999906083207,,,,,,Credit Card,,,,East,8.000001538326117,,,,2.999998730982928,,46,,,,,Subscription
47,0,,,SUBS_2709,,,11.279999124831477,Male,,44.00000199974115,40.23000047718427,,,,,,PayPal,,,,North,4.999999506367462,,,,1.9999994723686614,,19,,,,,Subscription
28,0,,,SUBS_3503,,,14.759998885612651,Female,,244.0000003149367,56.73000097574884,,,,,,PayPal,,,,West,6.000001031369778,,,,0.9999995616907337,,52,,,,,Subscription
52,0,,,SUBS_1333,,,6.480002053423213,Female,,277.9999994814754,49.980000457586016,,,,,,Debit Card,,,,North,5.999999026277734,,,,2.0000017230248477,,46,,,,,Subscription
67,0,,,SUBS_202,,,8.330000020580469,Male,,41.99999941514608,53.529999862008516,,,,,,PayPal,,,,North,9.999999853642192,,,,-4.881336060357206e-07,,13,,,,,Subscription
59,0,,,SUBS_3508,,,6.1000001783222455,Male,,67.00000086646986,50.91999996975498,,,,,,Debit Card,,,,North,7.99999937165551,,,,-8.09223310088183e-08,,23,,,,,Subscription
33,0,,,SUBS_4213,,,7.640001454662606,Male,,128.99999952181741,40.99000002343186,,,,,,PayPal,,,,North,3.9999990843250313,,,,3.999999482462912,,43,,,,,Subscription
53,0,,,SUBS_575,,,13.219999413132845,Female,,263.0000008458583,43.370000300228575,,,,,,PayPal,,,,East,6.000000154863706,,,,2.1282158802851496e-06,,6,,,,,Subscription
32,0,,,SUBS_537,,,18.47000208655103,Female,,160.99999958012097,55.130000237167636,,,,,,Credit Card,,,,East,7.00000030359926,,,,1.0000004964798295,,33,,,,,Subscription
58,0,,,SUBS_1626,,,17.960001777156513,Female,,219.00000113146572,62.81000049655453,,,,,,PayPal,,,,East,8.99999828965495,,,,0.9999994293867791,,44,,,,,Subscription
33,0,,,SUBS_2123,,,19.250000773848953,Male,,291.99999932155697,54.269999814633294,,,,,,PayPal,,,,South,5.999998751421966,,,,3.000000786764952,,43,,,,,Subscription
69,1,,,SUBS_386,,,12.470001362339499,Male,,53.99999838955403,41.20999966674438,,,,,,Credit Card,,,,North,3.9999989619754213,,,,4.9999990729222645,,34,,,,,Subscription
58,0,,,SUBS_3282,,,17.370000006144096,Male,,87.00000119161517,53.32999913786054,,,,,,Debit Card,,,,West,7.000000021827112,,,,0.9999985352164623,,36,,,,,Subscription
52,1,,,SUBS_475,,,12.399999814638393,Male,,348.0000000708588,57.01000197874658,,,,,,Credit Card,,,,East,10.000000151188008,,,,1.9999987576489355,,22,,,,,Subscription
20,1,,,SUBS_418,,,13.329999174257054,Female,,327.00000147702036,60.02999810496199,,,,,,Credit Card,,,,West,8.000000760980111,,,,1.0000010314870869,,55,,,,,Subscription
35,1,,,SUBS_3601,,,10.879999893603033,Female,,22.00000126333136,30.050000889805947,,,,,,PayPal,,,,West,0.9999977925242597,,,,2.999999413628807,,20,,,,,Subscription
58,0,,,SUBS_955,,,11.71000030679442,Female,,114.00000202458124,54.26999943679351,,,,,,Debit Card,,,,North,,,,,1.9999984073740136,,59,,,,,Subscription
62,1,,,SUBS_4972,,,18.25999922811408,Female,,279.00000076153185,35.72999958006053,,,,,,Credit Card,,,,West,1.9999997271859964,,,,1.0000000481719735,,12,,,,,Subscription
64,1,,,SUBS_4859,,,13.82000129173012,Male,,133.00000064936472,36.65000080719621,,,,,,PayPal,,,,East,0.9999993145605025,,,,0.9999982369883087,,26,,,,,Subscription
34,1,,,SUBS_1206,,,15.980000381520082,Male,,107.00000010859745,34.31000029015875,,,,,,PayPal,,,,South,1.000002050750258,,,,2.00000038399852,,20,,,,,Subscription
64,0,,,SUBS_4760,,,8.430000709836012,Female,,90.00000074296723,43.78000183843371,,,,,,Credit Card,,,,South,5.999999046650331,,,,3.0000001243518857,,29,,,,,Subscription
27,1,,,SUBS_4121,,,11.869999584575853,Female,,213.00000006265194,44.48999941877489,,,,,,Debit Card,,,,North,3.0000004955582944,,,,1.999999388285359,,43,,,,,Subscription
45,1,,,SUBS_1991,,,14.979999835051744,Female,,351.0000015136991,34.280000529474144,,,,,,Debit Card,,,,East,3.0000011548180177,,,,2.999999527868844,,5,,,,,Subscription
68,0,,,SUBS_4806,,,6.0300023693890275,Male,,99.00000023117711,41.12999993836479,,,,,,Debit Card,,,,West,5.999999928520402,,,,2.000000829793976,,16,,,,,Subscription
26,1,,,SUBS_3573,,,8.040000797448823,Male,,106.00000063336874,38.49999975156334,,,,,,Credit Card,,,,West,2.9999996370849638,,,,0.9999989783799467,,26,,,,,Subscription
49,0,,,SUBS_4381,,,19.299998012847603,Female,,126.00000097820433,63.83999895372223,,,,,,PayPal,,,,West,10.000000892828007,,,,2.0000011324124283,,43,,,,,Subscription
64,0,,,SUBS_4159,,,13.539999944875397,Female,,205.99999841851053,57.12999922253872,,,,,,Credit Card,,,,East,6.000000825147205,,,,1.999999763163159,,58,,,,,Subscription
60,1,,,SUBS_4758,,,10.210002385405538,Female,,7.999999667139138,30.23999940645728,,,,,,PayPal,,,,West,1.999999250936167,,,,4.000000108553373,,19,,,,,Subscription
51,0,,,SUBS_2714,,,19.90000025563442,Male,,97.99999961879188,54.87000037189773,,,,,,PayPal,,,,East,4.999999466704609,,,,3.9999993565806444,,50,,,,,Subscription
67,1,,,SUBS_2204,,,11.10999905190349,Male,,315.99999902567845,43.499999734308574,,,,,,Credit Card,,,,West,,,,,1.4238698140807435e-07,,29,,,,,Subscription
58,1,,,SUBS_3121,,,5.569999807170436,Male,,284.00000086344716,40.069999151265876,,,,,,Debit Card,,,,South,5.000000002363475,,,,5.999999977310749,,48,,,,,Subscription
50,1,,,SUBS_967,,,13.779999490183645,Male,,345.9999989921708,58.939999781014016,,,,,,PayPal,,,,West,8.000000884276265,,,,1.998907824031683e-07,,45,,,,,Subscription
64,1,,,SUBS_4945,,,18.42999929968494,Female,,347.9999995616539,55.899999992085306,,,,,,Credit Card,,,,North,8.999999894630063,,,,4.28007302498594e-07,,9,,,,,Subscription
26,0,,,SUBS_3433,,,19.84000064393287,Male,,132.00000042268118,67.03999977218679,,,,,,Debit Card,,,,West,8.99999921610615,,,,1.0000005541834758,,48,,,,,Subscription
69,1,,,SUBS_689,,,17.019999991586886,Male,,342.0000004129684,45.06000072783803,,,,,,Debit Card,,,,East,5.9999981358882435,,,,2.999999283983097,,21,,,,,Subscription
20,1,,,SUBS_4244,,,7.679999750408849,Female,,174.99999931831883,34.080000370074394,,,,,,Debit Card,,,,East,5.999999132898152,,,,7.000000150858186,,15,,,,,Subscription
32,0,,,SUBS_3702,,,13.93000051452249,Male,,132.00000123659203,51.3599995505062,,,,,,Debit Card,,,,South,9.000000825815485,,,,2.9999995729245414,,16,,,,,Subscription
49,1,,,SUBS_342,,,10.509998833147307,Male,,103.00000143941847,33.259999008080044,,,,,,Debit Card,,,,South,2.000000140029469,,,,2.0000010721022656,,14,,,,,Subscription
22,1,,,SUBS_1725,,,15.570001500084242,Male,,65.99999898049104,33.88999980382471,,,,,,PayPal,,,,North,0.99999915382513,,,,4.000000283871132,,29,,,,,Subscription
41,0,,,SUBS_4423,,,19.939998638765555,Female,,106.99999890483281,43.71999858656764,,,,,,Debit Card,,,,West,3.999998990996359,,,,4.000000182243842,,27,,,,,Subscription
60,1,,,SUBS_1793,,,6.479998402613875,Female,,356.999999799008,33.31000100144561,,,,,,Debit Card,,,,South,4.999998774984464,,,,3.0000016552908226,,1,,,,,Subscription
66,0,,,SUBS_1760,,,5.980000429214789,Female,,63.00000000239865,55.32000216207373,,,,,,Credit Card,,,,West,10.000001051764825,,,,4.000001605650626,,39,,,,,Subscription
37,0,,,SUBS_3213,,,11.370000789623388,Male,,117.99999927910291,53.86999974079308,,,,,,PayPal,,,,South,,,,,2.000000597693002,,22,,,,,Subscription
69,1,,,SUBS_990,,,7.779999974187256,Male,,42.000001747837004,39.49000004802886,,,,,,Debit Card,,,,West,2.9999993491777905,,,,1.00000068028129,,35,,,,,Subscription
25,1,,,SUBS_2263,,,10.760000874215407,Male,,71.00000076231746,26.540003575423658,,,,,,PayPal,,,,West,0.9999989797905179,,,,2.999998295696516,,5,,,,,Subscription
30,1,,,SUBS_2483,,,9.239999684737032,Male,,139.99999828674595,30.51999904762448,,,,,,Credit Card,,,,South,1.999999096135556,,,,2.0000009273346437,,12,,,,,Subscription
37,0,,,SUBS_952,,,18.15999880106363,Female,,230.00000080453424,67.11000094221473,,,,,,Debit Card,,,,West,10.000000850717742,,,,3.0000004914026825,,58,,,,,Subscription
52,1,,,SUBS_723,,,5.6999989196609455,Male,,318.9999984841077,50.790000764660725,,,,,,PayPal,,,,East,8.999999741416131,,,,2.999999548743769,,27,,,,,Subscription
36,0,,,SUBS_3390,,,11.970000310262673,Male,,171.99999964314412,52.60000016866153,,,,,,Debit Card,,,,West,5.000000183135463,,,,2.000002073805055,,58,,,,,Subscription
69,0,,,SUBS_2080,,,7.810000665883889,Female,,278.00000088195475,40.050000978476,,,,,,PayPal,,,,East,7.999999167263406,,,,3.999999874227414,,1,,,,,Subscription
36,1,,,SUBS_2718,,,8.520001439071251,Female,,334.99999947392547,35.45000088385307,,,,,,Debit Card,,,,North,3.9999999029031943,,,,4.00000039790844,,14,,,,,Subscription
40,1,,,SUBS_2333,,,9.429999057240444,Female,,232.00000062551769,46.10999974239549,,,,,,PayPal,,,,South,,,,,0.9999988725438603,,51,,,,,Subscription
63,1,,,SUBS_3377,,,14.900000275600007,Female,,321.9999997706938,51.77000132748446,,,,,,Credit Card,,,,West,2.9999999472209193,,,,-3.8483966481758854e-07,,52,,,,,Subscription
33,0,,,SUBS_4525,,,19.770000432599563,Male,,160.99999907845063,60.0700008881338,,,,,,Debit Card,,,,West,8.000000350894963,,,,3.000000079857852,,47,,,,,Subscription
41,0,,,SUBS_1501,,,12.340001014629907,Female,,24.999999125807065,49.13999992835267,,,,,,Credit Card,,,,South,5.999999595823382,,,,1.0000002522932454,,33,,,,,Subscription
23,1,,,SUBS_286,,,17.11000070391649,Male,,10.999999699582858,33.61999875112304,,,,,,PayPal,,,,North,1.9999999255498477,,,,1.9999999919631049,,9,,,,,Subscription
47,0,,,SUBS_3496,,,16.350001738563076,Male,,173.99999961304474,42.80999935425813,,,,,,PayPal,,,,West,3.9999984134170483,,,,1.000000779481338,,10,,,,,Subscription
46,0,,,SUBS_2066,,,8.490000756818894,Female,,55.99999924244438,47.26999961415233,,,,,,Debit Card,,,,South,4.000000553178024,,,,0.9999998750594451,,42,,,,,Subscription
43,0,,,SUBS_769,,,15.109997555854466,Female,,45.99999927888528,54.30999978469969,,,,,,Credit Card,,,,West,6.000000515373134,,,,3.000000447632161,,51,,,,,Subscription
42,0,,,SUBS_3058,,,14.489999044385637,Male,,19.00000089587851,42.50999997796979,,,,,,PayPal,,,,West,,,,,2.0000001713031232,,24,,,,,Subscription
22,0,,,SUBS_4290,,,16.880000377462544,Male,,75.00000127759047,56.16999947911842,,,,,,Credit Card,,,,West,7.000000105753236,,,,0.9999992433951179,,38,,,,,Subscription
23,0,,,SUBS_2162,,,14.86000000464118,Female,,199.00000018938874,51.339999739642714,,,,,,Debit Card,,,,West,9.000000211997834,,,,1.0000019973631176,,7,,,,,Subscription
49,1,,,SUBS_3294,,,6.619999457667741,Male,,347.0000000380337,43.419999281380086,,,,,,Credit Card,,,,South,7.000000877322479,,,,1.999999258865931,,16,,,,,Subscription
64,1,,,SUBS_947,,,11.719999848145113,Male,,227.0000005043679,32.17000025180857,,,,,,Credit Card,,,,West,4.000000730065472,,,,6.000000204379402,,14,,,,,Subscription
23,1,,,SUBS_4927,,,7.759999365302197,Male,,358.00000120274166,53.04000246326042,,,,,,Debit Card,,,,East,10.00000117921088,,,,2.000000717436885,,19,,,,,Subscription
53,1,,,SUBS_3336,,,16.23000085778398,Female,,294.00000051980624,37.18999836261732,,,,,,Debit Card,,,,North,6.0000007256616925,,,,8.000001163817819,,14,,,,,Subscription
65,1,,,SUBS_4151,,,10.69000094010492,Female,,169.999999489614,31.429999767907027,,,,,,Debit Card,,,,West,1.0000003084184657,,,,7.886278253795502e-07,,1,,,,,Subscription
34,1,,,SUBS_4896,,,14.939999900566228,Male,,240.0000006063915,47.1999990421046,,,,,,PayPal,,,,West,2.9999994902050555,,,,1.0000001262536236,,37,,,,,Subscription
21,1,,,SUBS_4874,,,18.8100006501664,Male,,144.99999773321375,46.650002296996824,,,,,,Credit Card,,,,West,1.0000009713271039,,,,2.0000007062993665,,57,,,,,Subscription
66,0,,,SUBS_1482,,,18.670000026948234,Male,,133.99999953162504,54.58000135799014,,,,,,Credit Card,,,,North,6.99999950912684,,,,5.927762186938459e-07,,25,,,,,Subscription
33,1,,,SUBS_1902,,,16.549999227391314,Male,,351.0000018149815,46.989999800860375,,,,,,Credit Card,,,,South,,,,,1.999998538791486,,27,,,,,Subscription
39,1,,,SUBS_3452,,,19.290000202276463,Male,,203.00000189368816,48.80999889757016,,,,,,Credit Card,,,,East,2.999999289919982,,,,0.9999990885160115,,41,,,,,Subscription
53,0,,,SUBS_4065,,,9.549999609593003,Female,,182.99999933867716,56.17999905560498,,,,,,Debit Card,,,,West,8.000000774351765,,,,0.9999999307802656,,46,,,,,Subscription
21,0,,,SUBS_55,,,17.150000986867596,Male,,86.9999983812295,50.66999929336155,,,,,,Debit Card,,,,North,7.999999731668419,,,,0.9999991136489429,,8,,,,,Subscription
70,1,,,SUBS_1824,,,5.100001421602336,Male,,356.9999991587668,58.50000183602385,,,,,,PayPal,,,,South,8.999999283277397,,,,3.0000017358563627,,55,,,,,Subscription
60,1,,,SUBS_3463,,,15.299998866782913,Female,,363.0000000741151,31.799999136644296,,,,,,Credit Card,,,,North,0.999998297284831,,,,3.000000784298196,,22,,,,,Subscription
23,0,,,SUBS_3080,,,12.359999453059325,Female,,234.00000276673015,52.5799995849885,,,,,,Credit Card,,,,North,5.000000023086456,,,,2.0000007292891073,,50,,,,,Subscription
36,0,,,SUBS_833,,,10.400000797360113,Female,,150.00000254786465,48.660000313179026,,,,,,Debit Card,,,,East,9.000001545598643,,,,2.0000013475674376,,10,,,,,Subscription
56,0,,,SUBS_4409,,,18.369998333348708,Male,,29.99999893832512,59.75000118467555,,,,,,Credit Card,,,,East,8.999999819364431,,,,2.999999530514438,,43,,,,,Subscription
28,1,,,SUBS_2807,,,16.190001104283883,Female,,345.99999889721136,44.88000062258983,,,,,,Debit Card,,,,North,5.000000005938036,,,,5.999998894585766,,41,,,,,Subscription
32,1,,,SUBS_2491,,,13.47999951054818,Male,,356.00000057967395,39.09999848775398,,,,,,PayPal,,,,East,1.9999998684759108,,,,3.0000003308159706,,39,,,,,Subscription
61,0,,,SUBS_328,,,15.169999625326746,Male,,91.99999954080096,52.71999871591493,,,,,,Credit Card,,,,East,8.999999664385752,,,,1.9999998774636794,,17,,,,,Subscription
58,0,,,SUBS_3311,,,7.419999567370409,Female,,173.00000074743758,51.82999926385061,,,,,,Credit Card,,,,North,9.99999999117454,,,,2.000001886478206,,19,,,,,Subscription
54,1,,,SUBS_3301,,,18.339999517094167,Male,,143.99999960997647,42.87999994763392,,,,,,Debit Card,,,,South,0.9999989933217095,,,,1.9999994048499252,,42,,,,,Subscription
27,1,,,SUBS_3676,,,18.189999931161175,Female,,254.00000115041817,48.39999945260648,,,,,,Credit Card,,,,North,2.0000000588384514,,,,0.999999991927427,,52,,,,,Subscription
34,0,,,SUBS_3055,,,11.369998975334866,Male,,197.00000034378965,46.059998459770846,,,,,,Debit Card,,,,South,5.999999812593968,,,,2.000000643482696,,25,,,,,Subscription
32,0,,,SUBS_2144,,,10.21000015057577,Male,,133.99999854696617,45.399999744702754,,,,,,Debit Card,,,,East,4.999998693423196,,,,2.9999998330404414,,35,,,,,Subscription
45,1,,,SUBS_1312,,,11.260000520969346,Female,,139.00000070873057,32.50000121897039,,,,,,Credit Card,,,,East,2.9999997654166615,,,,2.000000009317688,,7,,,,,Subscription
48,1,,,SUBS_3192,,,12.490001102682557,Female,,342.0000001153603,47.49999937111314,,,,,,Debit Card,,,,South,2.9999991422823165,,,,1.9999985073068427,,55,,,,,Subscription
47,0,,,SUBS_2539,,,18.19000103976588,Female,,283.99999888973286,51.91000174021026,,,,,,Debit Card,,,,South,3.999999433603739,,,,0.9999990444343606,,43,,,,,Subscription
51,0,,,SUBS_3984,,,14.769999947538537,Female,,109.99999775418954,49.87999925572776,,,,,,Debit Card,,,,West,5.99999904977969,,,,1.0000007784585596,,26,,,,,Subscription
61,0,,,SUBS_4548,,,5.61000024398924,Female,,85.00000062526618,58.390001617504794,,,,,,Debit Card,,,,East,8.000001268686832,,,,2.0000000321783062,,57,,,,,Subscription
50,1,,,SUBS_165,,,5.6099989195751165,Female,,46.00000069201421,36.05000181467817,,,,,,PayPal,,,,North,2.0000005774088496,,,,3.999996979336375,,46,,,,,Subscription
22,0,,,SUBS_4278,,,18.140000273374504,Female,,200.99999874286038,58.81000159363884,,,,,,Debit Card,,,,South,,,,,1.99999979412758,,51,,,,,Subscription
31,0,,,SUBS_823,,,7.229998865000769,Male,,3.999999805128186,53.940001082794666,,,,,,PayPal,,,,North,5.9999989106283635,,,,3.9999979218808885,,59,,,,,Subscription
65,0,,,SUBS_944,,,8.679999870137237,Male,,91.99999860533742,52.33000118528301,,,,,,Debit Card,,,,South,7.000001334149063,,,,2.000000604894521,,45,,,,,Subscription
63,1,,,SUBS_4426,,,11.390000722196454,Female,,71.99999964649164,38.7700013904171,,,,,,Debit Card,,,,North,0.999997856413808,,,,4.0909953511175153e-07,,32,,,,,Subscription
42,0,,,SUBS_775,,,8.999999335988534,Female,,285.0000006820445,44.690001439190425,,,,,,PayPal,,,,East,5.000000988873045,,,,4.1574850579406944e-07,,25,,,,,Subscription
67,1,,,SUBS_2199,,,17.26000022352997,Male,,310.0000003780251,47.820000819962516,,,,,,PayPal,,,,South,3.000000996509329,,,,1.99999987763886,,51,,,,,Subscription
51,1,,,SUBS_3157,,,14.360000246362437,Male,,70.99999953237048,31.390000211075293,,,,,,Debit Card,,,,West,2.0000008541535284,,,,0.9999996096617573,,1,,,,,Subscription
56,1,,,SUBS_4243,,,14.239999105696654,Male,,342.9999996301306,32.57999868071565,,,,,,Credit Card,,,,East,1.9999999532075832,,,,4.000001167777301,,16,,,,,Subscription
68,1,,,SUBS_3696,,,8.449999522481423,Female,,86.00000067689062,27.489998368468292,,,,,,PayPal,,,,West,1.0000001709089832,,,,2.999999623676209,,12,,,,,Subscription
54,1,,,SUBS_3453,,,6.280001046803061,Male,,333.9999991632721,37.05000101934146,,,,,,Credit Card,,,,West,4.000000092022546,,,,4.00000048473618,,29,,,,,Subscription
46,0,,,SUBS_915,,,13.619999952975174,Male,,114.00000217537033,50.05000001229751,,,,,,Debit Card,,,,North,,,,,1.0000001585280107,,43,,,,,Subscription
59,1,,,SUBS_1309,,,6.629999469544779,Female,,3.0000013938828127,34.68000079087446,,,,,,Debit Card,,,,West,2.999999780632886,,,,1.999999137688977,,23,,,,,Subscription
